# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, level_avg_total_rows[L3], level_avg_total_rows[L2], level_avg_total_rows[L1], level_avg_total_rows[L0]
28.129273891, 0.000000018, 0.000000022, 0.000000099, 0.000000605, 0.000000911, 0.000000971, 0.000000018, 0.000000022, 0.000000099, 0.000000604, 0.000000911, 0.000000970, 4288.000000000, 4288.000000000, 4288.000000000, 4288.000000000
28.254268885, 0.000000003, 0.000000004, 0.000000006, 0.000000312, 0.000000365, 0.000000380, 0.000000003, 0.000000004, 0.000000006, 0.000000312, 0.000000364, 0.000000380, 8128.000000000, 8128.000000000, 8128.000000000, 8128.000000000
28.304266691, 0.000000007, 0.000000009, 0.000000014, 0.000000438, 0.000000707, 0.000000756, 0.000000007, 0.000000009, 0.000000014, 0.000000438, 0.000000707, 0.000000755, 4800.000000000, 4800.000000000, 4800.000000000, 4800.000000000
28.404262781, 0.000000002, 0.000000003, 0.000000004, 0.000000156, 0.000000170, 0.000000273, 0.000000002, 0.000000003, 0.000000004, 0.000000156, 0.000000170, 0.000000273, 7488.000000000, 7488.000000000, 7488.000000000, 7488.000000000
28.454260588, 0.000000005, 0.000000006, 0.000000009, 0.000000185, 0.000000305, 0.000000318, 0.000000005, 0.000000006, 0.000000009, 0.000000185, 0.000000305, 0.000000318, 3776.000000000, 3776.000000000, 3776.000000000, 3776.000000000
28.504258633, 0.000000007, 0.000000012, 0.000000040, 0.000000371, 0.000000680, 0.000000864, 0.000000007, 0.000000012, 0.000000040, 0.000000371, 0.000000679, 0.000000863, 4032.000000000, 4032.000000000, 4032.000000000, 4032.000000000
28.554256678, 0.000000005, 0.000000006, 0.000000014, 0.000000224, 0.000000414, 0.000000551, 0.000000005, 0.000000006, 0.000000014, 0.000000224, 0.000000414, 0.000000551, 3840.000000000, 3840.000000000, 3840.000000000, 3840.000000000
28.604254484, 0.000000008, 0.000000010, 0.000000016, 0.000000364, 0.000000730, 0.000001029, 0.000000008, 0.000000010, 0.000000016, 0.000000364, 0.000000729, 0.000001026, 4224.000000000, 4224.000000000, 4224.000000000, 4224.000000000
28.654252291, 0.000000005, 0.000000007, 0.000000014, 0.000000225, 0.000000426, 0.000000581, 0.000000005, 0.000000007, 0.000000014, 0.000000224, 0.000000426, 0.000000580, 4288.000000000, 4288.000000000, 4288.000000000, 4288.000000000
28.704250336, 0.000000008, 0.000000011, 0.000000016, 0.000000368, 0.000000721, 0.000001053, 0.000000008, 0.000000011, 0.000000016, 0.000000367, 0.000000719, 0.000001048, 4096.000000000, 4096.000000000, 4096.000000000, 4096.000000000
28.754248381, 0.000000005, 0.000000007, 0.000000015, 0.000000219, 0.000000461, 0.000000619, 0.000000005, 0.000000007, 0.000000015, 0.000000219, 0.000000461, 0.000000617, 4352.000000000, 4352.000000000, 4352.000000000, 4352.000000000
28.804246187, 0.000000007, 0.000000012, 0.000000017, 0.000000357, 0.000000715, 0.000001089, 0.000000007, 0.000000012, 0.000000017, 0.000000356, 0.000000714, 0.000001085, 4480.000000000, 4480.000000000, 4480.000000000, 4480.000000000
28.904242277, 0.000000002, 0.000000003, 0.000000004, 0.000000144, 0.000000167, 0.000000237, 0.000000002, 0.000000003, 0.000000004, 0.000000144, 0.000000167, 0.000000237, 7296.000000000, 7296.000000000, 7296.000000000, 7296.000000000
28.979239225, 0.000000002, 0.000000003, 0.000000005, 0.000000136, 0.000000177, 0.000000222, 0.000000002, 0.000000003, 0.000000005, 0.000000136, 0.000000177, 0.000000222, 4096.000000000, 4096.000000000, 4096.000000000, 4096.000000000
29.029237032, 0.000000009, 0.000000011, 0.000000056, 0.000000366, 0.000000445, 0.000000519, 0.000000009, 0.000000011, 0.000000056, 0.000000365, 0.000000444, 0.000000518, 4288.000000000, 4288.000000000, 4288.000000000, 4288.000000000
29.079235077, 0.000000004, 0.000000007, 0.000000010, 0.000000354, 0.000000442, 0.000000576, 0.000000004, 0.000000007, 0.000000010, 0.000000353, 0.000000441, 0.000000575, 4352.000000000, 4352.000000000, 4352.000000000, 4352.000000000
29.204229832, 0.000000003, 0.000000003, 0.000000006, 0.000000291, 0.000000322, 0.000000385, 0.000000003, 0.000000003, 0.000000006, 0.000000291, 0.000000322, 0.000000385, 6784.000000000, 6784.000000000, 6784.000000000, 6784.000000000
29.304225683, 0.000000002, 0.000000003, 0.000000005, 0.000000128, 0.000000170, 0.000000238, 0.000000002, 0.000000003, 0.000000005, 0.000000128, 0.000000170, 0.000000237, 8384.000000000, 8384.000000000, 8384.000000000, 8384.000000000
29.404221535, 0.000000002, 0.000000002, 0.000000004, 0.000000118, 0.000000124, 0.000000246, 0.000000002, 0.000000002, 0.000000004, 0.000000118, 0.000000124, 0.000000246, 7744.000000000, 7744.000000000, 7744.000000000, 7744.000000000
29.504217625, 0.000000002, 0.000000003, 0.000000004, 0.000000121, 0.000000124, 0.000000258, 0.000000002, 0.000000003, 0.000000004, 0.000000120, 0.000000124, 0.000000258, 7808.000000000, 7808.000000000, 7808.000000000, 7808.000000000
29.554215431, 0.000000005, 0.000000008, 0.000000010, 0.000000163, 0.000000297, 0.000000393, 0.000000005, 0.000000008, 0.000000010, 0.000000163, 0.000000297, 0.000000393, 4992.000000000, 4992.000000000, 4992.000000000, 4992.000000000
29.679210424, 0.000000003, 0.000000003, 0.000000008, 0.000000246, 0.000000330, 0.000000428, 0.000000003, 0.000000003, 0.000000008, 0.000000246, 0.000000329, 0.000000427, 7616.000000000, 7616.000000000, 7616.000000000, 7616.000000000
29.729208469, 0.000000008, 0.000000015, 0.000000090, 0.000000446, 0.000000571, 0.000000678, 0.000000008, 0.000000015, 0.000000090, 0.000000445, 0.000000570, 0.000000677, 5440.000000000, 5440.000000000, 5440.000000000, 5440.000000000
29.854203224, 0.000000005, 0.000000005, 0.000000007, 0.000000327, 0.000000366, 0.000000450, 0.000000005, 0.000000005, 0.000000007, 0.000000326, 0.000000365, 0.000000449, 8000.000000000, 8000.000000000, 8000.000000000, 8000.000000000
29.954199076, 0.000000005, 0.000000006, 0.000000011, 0.000000346, 0.000000416, 0.000000491, 0.000000005, 0.000000006, 0.000000011, 0.000000345, 0.000000414, 0.000000490, 8256.000000000, 8256.000000000, 8256.000000000, 8256.000000000
30.079194069, 0.000000004, 0.000000006, 0.000000010, 0.000000332, 0.000000370, 0.000000605, 0.000000004, 0.000000006, 0.000000010, 0.000000332, 0.000000370, 0.000000604, 7872.000000000, 7872.000000000, 7872.000000000, 7872.000000000
30.154190779, 0.000000006, 0.000000007, 0.000000012, 0.000000377, 0.000000409, 0.000000579, 0.000000006, 0.000000007, 0.000000012, 0.000000377, 0.000000408, 0.000000579, 7680.000000000, 7680.000000000, 7680.000000000, 7680.000000000
30.204188824, 0.000000013, 0.000000023, 0.000000336, 0.000000792, 0.000000971, 0.000001254, 0.000000013, 0.000000023, 0.000000332, 0.000000782, 0.000000946, 0.000001241, 8640.000000000, 8640.000000000, 8640.000000000, 8640.000000000
30.304184675, 0.000000005, 0.000000006, 0.000000011, 0.000000156, 0.000000404, 0.000000490, 0.000000005, 0.000000006, 0.000000011, 0.000000156, 0.000000404, 0.000000490, 6976.000000000, 6976.000000000, 6976.000000000, 6976.000000000
30.354182720, 0.000000005, 0.000000008, 0.000000014, 0.000000160, 0.000000439, 0.000000453, 0.000000005, 0.000000008, 0.000000014, 0.000000160, 0.000000439, 0.000000453, 3264.000000000, 3264.000000000, 3264.000000000, 3264.000000000
30.404180527, 0.000001066, 0.000001097, 0.000001275, 0.000000624, 0.000001173, 0.000001193, 0.000001057, 0.000001086, 0.000001270, 0.000000623, 0.000001171, 0.000001189, 3776.000000000, 3776.000000000, 3776.000000000, 3776.000000000
30.529175520, 0.000000003, 0.000000007, 0.000000014, 0.000000110, 0.000000475, 0.000000570, 0.000000003, 0.000000007, 0.000000014, 0.000000110, 0.000000474, 0.000000570, 3840.000000000, 3840.000000000, 3840.000000000, 3840.000000000
30.579173565, 0.000000014, 0.000000020, 0.000000069, 0.000000339, 0.000000742, 0.000000821, 0.000000014, 0.000000020, 0.000000069, 0.000000339, 0.000000742, 0.000000821, 4032.000000000, 4032.000000000, 4032.000000000, 4032.000000000
30.704168320, 0.000000004, 0.000000009, 0.000000014, 0.000000145, 0.000000451, 0.000000559, 0.000000004, 0.000000009, 0.000000014, 0.000000145, 0.000000451, 0.000000559, 8128.000000000, 8128.000000000, 8128.000000000, 8128.000000000
30.804164171, 0.000000004, 0.000000009, 0.000000015, 0.000000144, 0.000000490, 0.000000500, 0.000000004, 0.000000009, 0.000000015, 0.000000144, 0.000000490, 0.000000500, 8320.000000000, 8320.000000000, 8320.000000000, 8320.000000000
30.904160023, 0.000000004, 0.000000009, 0.000000016, 0.000000146, 0.000000490, 0.000000528, 0.000000004, 0.000000009, 0.000000016, 0.000000146, 0.000000490, 0.000000528, 8256.000000000, 8256.000000000, 8256.000000000, 8256.000000000
31.004156113, 0.000000004, 0.000000009, 0.000000018, 0.000000140, 0.000000477, 0.000000553, 0.000000004, 0.000000009, 0.000000018, 0.000000140, 0.000000477, 0.000000552, 7872.000000000, 7872.000000000, 7872.000000000, 7872.000000000
31.054153919, 0.000000004, 0.000000009, 0.000000015, 0.000000170, 0.000000447, 0.000000490, 0.000000004, 0.000000009, 0.000000015, 0.000000170, 0.000000446, 0.000000489, 4224.000000000, 4224.000000000, 4224.000000000, 4224.000000000
31.154149771, 0.000000010, 0.000000015, 0.000000035, 0.000000425, 0.000000979, 0.000001188, 0.000000010, 0.000000015, 0.000000035, 0.000000424, 0.000000979, 0.000001183, 9600.000000000, 9600.000000000, 9600.000000000, 9600.000000000
31.204147816, 0.000001239, 0.000001325, 0.000001347, 0.000001033, 0.000002043, 0.000002515, 0.000001223, 0.000001320, 0.000001345, 0.000001027, 0.000002042, 0.000002497, 4864.000000000, 4864.000000000, 4864.000000000, 4864.000000000
31.254145861, 0.000000004, 0.000000010, 0.000000021, 0.000000213, 0.000000634, 0.000000672, 0.000000004, 0.000000010, 0.000000020, 0.000000213, 0.000000632, 0.000000671, 4480.000000000, 4480.000000000, 4480.000000000, 4480.000000000
31.304143667, 0.000001247, 0.000001307, 0.000001322, 0.000000627, 0.000001360, 0.000001428, 0.000001232, 0.000001304, 0.000001318, 0.000000626, 0.000001359, 0.000001427, 3776.000000000, 3776.000000000, 3776.000000000, 3776.000000000
31.429138660, 0.000000003, 0.000000007, 0.000000015, 0.000000109, 0.000000406, 0.000000464, 0.000000003, 0.000000007, 0.000000015, 0.000000109, 0.000000399, 0.000000463, 7040.000000000, 7040.000000000, 7040.000000000, 7040.000000000
31.479136467, 0.000000017, 0.000000019, 0.000000136, 0.000000344, 0.000000616, 0.000000816, 0.000000017, 0.000000019, 0.000000135, 0.000000344, 0.000000616, 0.000000815, 4224.000000000, 4224.000000000, 4224.000000000, 4224.000000000
31.529134512, 0.000000023, 0.000000027, 0.000000052, 0.000000301, 0.000000945, 0.000001106, 0.000000023, 0.000000027, 0.000000052, 0.000000301, 0.000000945, 0.000001105, 4544.000000000, 4544.000000000, 4544.000000000, 4544.000000000
31.654129267, 0.000000009, 0.000000012, 0.000000034, 0.000000423, 0.000000797, 0.000001081, 0.000000009, 0.000000012, 0.000000034, 0.000000423, 0.000000797, 0.000001081, 9792.000000000, 9792.000000000, 9792.000000000, 9792.000000000
31.754125357, 0.000000011, 0.000000015, 0.000000042, 0.000000496, 0.000000984, 0.000001089, 0.000000011, 0.000000015, 0.000000042, 0.000000496, 0.000000984, 0.000001088, 10560.000000000, 10560.000000000, 10560.000000000, 10560.000000000
31.804123163, 0.000001220, 0.000001273, 0.000001302, 0.000001113, 0.000002020, 0.000002161, 0.000001209, 0.000001269, 0.000001300, 0.000001112, 0.000002019, 0.000002159, 4224.000000000, 4224.000000000, 4224.000000000, 4224.000000000
31.854121208, 0.000000005, 0.000000012, 0.000000022, 0.000000275, 0.000000338, 0.000000836, 0.000000005, 0.000000012, 0.000000022, 0.000000275, 0.000000338, 0.000000836, 4736.000000000, 4736.000000000, 4736.000000000, 4736.000000000
31.954117060, 0.000000011, 0.000000017, 0.000000040, 0.000000560, 0.000000827, 0.000001091, 0.000000011, 0.000000017, 0.000000040, 0.000000558, 0.000000826, 0.000001091, 11136.000000000, 11136.000000000, 11136.000000000, 11136.000000000
32.054120541, 0.000000011, 0.000000020, 0.000000047, 0.000000737, 0.000000993, 0.000001249, 0.000000011, 0.000000020, 0.000000046, 0.000000735, 0.000000990, 0.000001237, 4544.000000000, 4544.000000000, 4544.000000000, 4544.000000000
32.154116869, 0.000000012, 0.000000028, 0.000000053, 0.000000939, 0.000000981, 0.000001469, 0.000000012, 0.000000028, 0.000000053, 0.000000939, 0.000000980, 0.000001468, 9856.000000000, 9856.000000000, 9856.000000000, 9856.000000000
32.254112959, 0.000000013, 0.000000036, 0.000000075, 0.000000959, 0.000001166, 0.000001882, 0.000000013, 0.000000036, 0.000000075, 0.000000958, 0.000001161, 0.000001880, 12992.000000000, 12992.000000000, 12992.000000000, 12992.000000000
32.329109907, 0.000000199, 0.000000303, 0.000000782, 0.000001930, 0.000002827, 0.000003551, 0.000000199, 0.000000303, 0.000000775, 0.000001929, 0.000002818, 0.000003542, 4288.000000000, 4288.000000000, 4288.000000000, 4288.000000000
32.379107952, 0.000000023, 0.000000051, 0.000000125, 0.000001260, 0.000001443, 0.000002671, 0.000000023, 0.000000051, 0.000000125, 0.000001260, 0.000001443, 0.000002669, 3904.000000000, 3904.000000000, 3904.000000000, 3904.000000000
32.504103184, 0.000000014, 0.000000040, 0.000000080, 0.000001019, 0.000001311, 0.000002268, 0.000000014, 0.000000040, 0.000000080, 0.000001018, 0.000001309, 0.000002263, 11520.000000000, 11520.000000000, 11520.000000000, 11520.000000000
32.554101229, 0.000000007, 0.000000019, 0.000000022, 0.000000237, 0.000000395, 0.000000917, 0.000000007, 0.000000019, 0.000000022, 0.000000237, 0.000000394, 0.000000917, 4416.000000000, 4416.000000000, 4416.000000000, 4416.000000000
32.604099274, 0.000001163, 0.000001307, 0.000001316, 0.000000731, 0.000000953, 0.000001877, 0.000001156, 0.000001298, 0.000001312, 0.000000730, 0.000000951, 0.000001876, 5440.000000000, 5440.000000000, 5440.000000000, 5440.000000000
32.654097319, 0.000000007, 0.000000011, 0.000000022, 0.000000255, 0.000000292, 0.000000824, 0.000000007, 0.000000011, 0.000000022, 0.000000255, 0.000000292, 0.000000824, 5504.000000000, 5504.000000000, 5504.000000000, 5504.000000000
